Tournament,Date,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,y,year,rank_diff,pts_diff,odd_diff,h2h_advantage,last_winner,surface_winrate_adv
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Peng S.,Errani S.,Errani S.,70,60,438,487,1.72,2.0,4-6 6-1 3-6,0,2008,-10,-49,0.28,0,,0.07619047619047614
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Safarova L.,Schiavone F.,Schiavone F.,44,20,641,1186,3.75,1.25,4-6 5-7 ,0,2008,-24,-545,-2.5,1,1.0,0.0625
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Szavay A.,Yan Z.,Szavay A.,15,41,1712,662,1.1,6.5,6-1 6-1 ,1,2008,26,1050,5.4,1,1.0,0.3021978021978022
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Rodionova A.,Ruano Pascual V.,Ruano Pascual V.,67,85,443,381,1.66,2.1,1-6 3-6 ,0,2008,18,62,0.44000000000000017,0,,-0.14141414141414144
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Sugiyama A.,Zvonareva V.,Zvonareva V.,35,13,752,1742,6.5,1.1,3-6 3-6 ,0,2008,-22,-990,-5.4,-1,0.0,-0.4285714285714286
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Razzano V.,Vakulenko J.,Razzano V.,28,75,1015,407,1.66,2.1,6-1 6-2 ,1,2008,47,608,0.44000000000000017,0,,-0.1705882352941176
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Krajicek M.,Stosur S.,Stosur S.,42,145,649,248,1.66,2.1,3-6 2-6 ,0,2008,103,401,0.44000000000000017,0,,-0.15656565656565652
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Niculescu M.,Craybas J.,Niculescu M.,111,63,322,470,1.6485,2.24,6-4 3-6 6-4,1,2008,-48,-148,0.5915000000000001,0,,-0.4090909090909091
Internazionali BNL d'Italia,2008-05-12,Outdoor,Clay,1st Round,3,Wozniacki C.,Paszek T.,Wozniacki C.,36,46,745,616,1.36,3.0,6-3 6-0 ,1,2008,10,129,1.64,0,,0.16883116883116883
Internazionali BNL d'Italia,2008-05-13,Outdoor,Clay,1st Round,3,Bammer S.,Azarenka V.,Azarenka V.,22,19,1150,1189,2.62,1.44,1-6 3-6 ,0,2008,-3,-39,-1.1800000000000002,-1,0.0,-0.12
Internazionali BNL d'Italia,2008-05-13,Outdoor,Clay,1st Round,3,Pironkova T.,Zakopalova K.,Pironkova T.,64,56,464,521,1.9,1.8,6-4 6-2 ,1,2008,-8,-57,-0.09999999999999987,0,,-0.40727272727272734
Internazionali BNL d'Italia,2008-05-13,Outdoor,Clay,1st Round,3,Kanepi K.,Vinci R.,Vinci R.,49,156,582,215,1.4,2.75,4-6 6-4 0-6,0,2008,107,367,1.35,0,,0.017241379310344862
Internazionali BNL d'Italia,2008-05-13,Outdoor,Clay,1st Round,3,Cibulkova D.,Dulko G.,Cibulkova D.,32,43,918,642,1.66,2.1,7-6 6-4 ,1,2008,11,276,0.44000000000000017,1,1.0,-0.04584040747028861
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Bartoli M.,Razzano V.,Bartoli M.,11,28,2178,1015,1.72,2.0,6-4 7-5 ,1,2008,17,1163,0.28,1,1.0,0.08444444444444443
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Bondarenko A.,Williams S.,Williams S.,24,6,1101,2836,5.0,1.14,2-6 0-6 ,0,2008,-18,-1735,-3.8600000000000003,0,,-0.08173076923076927
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Niculescu M.,Azarenka V.,Azarenka V.,111,19,322,1189,7.0,1.08,3-6 2-6 ,0,2008,-92,-867,-5.92,0,,-0.23076923076923073
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Chakvetadze A.,Bondarenko K.,Chakvetadze A.,8,51,2596,552,1.3,3.39,3-6 7-6 6-0,1,2008,43,2044,2.09,0,,0.1384615384615384
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Kirilenko M.,Medina Garrigues A.,Kirilenko M.,26,31,1083,923,2.13,1.823,6-3 5-7 6-2,1,2008,5,160,-0.30699999999999994,-1,0.0,-0.12857142857142856
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Jankovic J.,Pennetta F.,Jankovic J.,4,29,3755,999,1.14,5.0,6-1 6-4 ,1,2008,25,2756,3.8600000000000003,0,,0.1778801843317972
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Schiavone F.,Cornet A.,Cornet A.,20,34,1186,875,1.61,2.2,3-6 2-6 ,0,2008,14,311,0.5900000000000001,1,1.0,-0.06561085972850678
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Kuznetsova S.,Govortsova O.,Kuznetsova S.,5,40,3605,663,1.07,7.5,6-2 6-0 ,1,2008,35,2942,6.43,0,,0.25
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Cibulkova D.,Sharapova M.,Sharapova M.,32,2,918,3986,4.0,1.22,2-6 6-3 4-6,0,2008,-30,-3068,-2.7800000000000002,-1,0.0,-0.16249999999999998
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Ruano Pascual V.,Schnyder P.,Schnyder P.,85,12,381,1915,3.4,-1.0,1-6 0-6 ,0,2008,-73,-1534,-4.4,-1,0.0,-0.21969696969696967
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Makarova E.,Wozniacki C.,Wozniacki C.,72,36,430,745,4.475,1.217,3-6 4-6 ,0,2008,-36,-315,-3.2579999999999996,0,,0.0
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Radwanska A.,Vinci R.,Radwanska A.,16,156,1508,215,1.12,5.5,3-6 6-2 6-2,1,2008,140,1293,4.38,0,,0.05490196078431375
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Ivanovic A.,Pironkova T.,Pironkova T.,3,64,3922,464,1.08,7.0,4-6 7-5 2-6,0,2008,61,3458,5.92,0,,0.4761904761904762
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Errani S.,Szavay A.,Errani S.,60,15,487,1712,5.0,1.14,6-0 6-3 ,1,2008,-45,-1225,-3.8600000000000003,-1,0.0,-0.19528619528619529
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Benesova I.,Zvonareva V.,Zvonareva V.,83,13,386,1742,4.5,1.16,5-7 6-4 5-7,0,2008,-70,-1356,-3.34,0,,-0.43333333333333335
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,2nd Round,3,Williams V.,Stosur S.,Williams V.,9,145,2516,248,1.12,5.5,6-4 6-1 ,1,2008,136,2268,4.38,1,1.0,0.12254901960784315
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,1st Round,3,Garbin T.,Bondarenko K.,Bondarenko K.,53,51,546,552,2.2,1.61,5-7 4-6 ,0,2008,-2,-6,-0.5900000000000001,0,,0.23809523809523808
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,1st Round,3,Schnyder P.,Koryttseva M.,Schnyder P.,12,62,1915,479,1.4,2.75,3-6 6-2 6-3,1,2008,50,1436,1.35,0,,0.05217391304347829
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,1st Round,3,Petrova N.,Kirilenko M.,Kirilenko M.,25,26,1083,1083,2.5,1.5,6-3 5-7 4-6,0,2008,1,0,-1.0,-1,0.0,0.015384615384615441
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,1st Round,3,Pennetta F.,Savchuk O.,Pennetta F.,29,82,999,386,1.22,4.0,6-7 6-3 6-1,1,2008,53,613,2.7800000000000002,0,,0.1495726495726496
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,1st Round,3,Dushevina V.,Cornet A.,Cornet A.,48,34,583,875,2.75,1.4,1-6 3-6 ,0,2008,-14,-292,-1.35,0,,-0.16666666666666663
Internazionali BNL d'Italia,2008-05-14,Outdoor,Clay,1st Round,3,Makarova E.,Vaidisova N.,Makarova E.,72,17,430,1434,3.5,1.28,6-4 4-6 6-2,1,2008,-55,-1004,-2.2199999999999998,0,,-0.17142857142857137
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Williams V.,Zvonareva V.,Williams V.,9,13,2516,1742,1.72,2.0,7-5 6-2 ,1,2008,4,774,0.28,1,1.0,-0.2152777777777778
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Kuznetsova S.,Cornet A.,Cornet A.,5,34,3605,875,1.33,3.25,2-6 4-6 ,0,2008,29,2730,1.92,0,,0.08333333333333326
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Chakvetadze A.,Radwanska A.,Chakvetadze A.,8,16,2596,1508,2.0,1.72,6-4 1-6 6-1,1,2008,8,1088,-0.28,1,1.0,0.01388888888888884
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Wozniacki C.,Sharapova M.,Sharapova M.,36,2,745,3986,4.5,1.16,4-6 6-7 ,0,2008,-34,-3241,-3.34,-1,0.0,-0.2850678733031674
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Williams S.,Errani S.,Williams S.,6,60,2836,487,1.05,9.0,6-4 6-3 ,1,2008,54,2349,7.95,0,,0.25831202046035806
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Bartoli M.,Schnyder P.,Schnyder P.,11,12,2178,1915,2.25,1.57,6-4 4-6 6-7,0,2008,1,263,-0.6799999999999999,-1,0.0,-0.012820512820512775
Internazionali BNL d'Italia,2008-05-15,Outdoor,Clay,3rd Round,3,Jankovic J.,Kirilenko M.,Jankovic J.,4,26,3755,1083,1.22,4.0,6-1 6-1 ,1,2008,22,2672,2.7800000000000002,1,1.0,0.1875
Internazionali BNL d'Italia,2008-05-16,Outdoor,Clay,Quarterfinals,3,Pironkova T.,Chakvetadze A.,Chakvetadze A.,64,8,464,2596,2.37,1.53,2-6 6-3 1-6,0,2008,-56,-2132,-0.8400000000000001,0,,-0.26244343891402716
Internazionali BNL d'Italia,2008-05-16,Outdoor,Clay,Quarterfinals,3,Jankovic J.,Williams V.,Jankovic J.,4,9,3755,2516,1.66,2.1,5-7 6-2 6-3,1,2008,5,1239,0.44000000000000017,1,0.0,0.08133971291866038
Internazionali BNL d'Italia,2008-05-16,Outdoor,Clay,Quarterfinals,3,Schnyder P.,Sharapova M.,Sharapova M.,12,2,1915,3986,4.5,1.16,7-6 5-7 2-6,0,2008,-10,-2071,-3.34,-2,0.0,-0.15333333333333332
Internazionali BNL d'Italia,2008-05-17,Outdoor,Clay,Semifinals,3,Cornet A.,Chakvetadze A.,Cornet A.,34,8,875,2596,1.72,2.1,3-6 6-4 6-3,1,2008,-26,-1721,0.3800000000000001,0,,0.02298850574712652
Internazionali BNL d'Italia,2008-05-18,Outdoor,Clay,The Final,3,Cornet A.,Jankovic J.,Jankovic J.,34,4,875,3755,3.75,1.25,2-6 2-6 ,0,2008,-30,-2880,-2.5,-1,0.0,-0.12352941176470589
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Errani S.,Dellacqua C.,Dellacqua C.,53,51,537,547,1.33,3.25,5-7 3-6 ,0,2008,-2,-10,1.92,0,,0.3416666666666666
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Sugiyama A.,Koryttseva M.,Sugiyama A.,37,60,718,485,2.37,1.53,7-5 7-5 ,1,2008,23,233,-0.8400000000000001,0,,-0.101010101010101
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Peng S.,Olaru R.,Peng S.,66,207,452,137,1.67,2.1666666666666665,6-2 7-6 ,1,2008,141,315,0.4966666666666666,0,,0.0
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Zakopalova K.,Medina Garrigues A.,Medina Garrigues A.,55,33,521,848,3.0,1.36,6-7 5-7 ,0,2008,-22,-327,-1.64,0,,-0.023573200992555776
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Pennetta F.,Dechy N.,Pennetta F.,29,87,999,358,1.22,4.0,4-6 6-2 6-3,1,2008,58,641,2.7800000000000002,-1,0.0,0.16707616707616707
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Dubois S.,Ditty J.,Dubois S.,102,100,334,336,2.5,1.5,6-2 6-3 ,1,2008,-2,-2,-1.0,0,,-0.2
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Domachowska M.,Erakovic M.,Domachowska M.,77,78,398,392,1.4,2.75,7-6 6-3 ,1,2008,1,6,1.35,0,,0.3333333333333333
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Pin C.,Cohen Aloro S.,Cohen Aloro S.,73,90,423,350,1.53,2.37,6-7 2-6 ,0,2008,17,73,0.8400000000000001,0,,-0.2549019607843137
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Klepac A.,Arvidsson S.,Klepac A.,142,52,249,540,3.75,1.25,6-3 7-6 ,1,2008,-90,-291,-2.5,0,,-0.1333333333333333
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Kudryavtseva A.,King V.,King V.,103,116,332,307,2.37,1.53,1-6 7-6 3-6,0,2008,13,25,-0.8400000000000001,0,,0.4603174603174603
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Vierin N.,Rodionova A.,Vierin N.,389,65,50,452,4.0,1.22,3-6 6-3 6-1,1,2008,-324,-402,-2.7800000000000002,0,,0.55
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Senoglu I.,Govortsova O.,Govortsova O.,747,39,13,684,8.0,1.06,3-6 2-6 ,0,2008,-708,-671,-6.9399999999999995,0,,-0.4444444444444444
Internationaux de Strasbourg,2008-05-19,Outdoor,Clay,1st Round,3,Kvitova P.,Bondarenko K.,Kvitova P.,93,57,346,512,2.25,1.57,3-6 6-4 6-2,1,2008,-36,-166,-0.6799999999999999,0,,-0.4666666666666667
Istanbul Cup,2008-05-19,Outdoor,Clay,1st Round,3,Obziler T.,Craybas J.,Craybas J.,94,62,344,470,2.5,1.5,2-6 6-3 4-6,0,2008,-32,-126,-1.0,0,,-0.14130434782608697
Internationaux de Strasbourg,2008-05-20,Outdoor,Clay,1st Round,3,De Los Rios R.,Vrljic A.,Vrljic A.,83,241,374,109,1.28,3.5,0-6 4-6 ,0,2008,158,265,2.2199999999999998,0,,0.0
Internationaux de Strasbourg,2008-05-20,Outdoor,Clay,1st Round,3,Perebiynis T.,Harkleroad A.,Perebiynis T.,63,59,468,495,1.39,2.75,6-2 6-1 ,1,2008,-4,-27,1.36,-1,0.0,0.16666666666666669
Internationaux de Strasbourg,2008-05-20,Outdoor,Clay,1st Round,3,Dokic J.,Bacsinszky T.,Bacsinszky T.,318,71,70,427,1.83,1.83,4-6 2-6 ,0,2008,-247,-357,0.0,0,,0.0
Internationaux de Strasbourg,2008-05-20,Outdoor,Clay,1st Round,3,Srebotnik K.,Lisicki S.,Srebotnik K.,30,84,990,373,1.36,3.0,6-3 6-1 ,1,2008,54,617,1.64,0,,0.26666666666666666
Internationaux de Strasbourg,2008-05-20,Outdoor,Clay,1st Round,3,Razzano V.,Chan Y.J.,Chan Y.J.,27,80,1030,388,1.28,3.5,1-6 0-6 ,0,2008,53,642,2.2199999999999998,0,,0.2763157894736842
Istanbul Cup,2008-05-20,Outdoor,Clay,1st Round,3,Hercog P.,Pironkova T.,Pironkova T.,236,47,115,579,5.0,1.14,4-6 5-7 ,0,2008,-189,-464,-3.8600000000000003,0,,0.0
Istanbul Cup,2008-05-20,Outdoor,Clay,1st Round,3,Chvojkova V.,Ozgen P.,Chvojkova V.,306,454,76,41,1.5,2.5,7-5 6-4 ,1,2008,148,35,1.0,0,,0.0
Istanbul Cup,2008-05-20,Outdoor,Clay,1st Round,3,Muller M.,Amanmuradova A.,Amanmuradova A.,85,58,373,502,3.75,1.25,4-6 1-6 ,0,2008,-27,-129,-2.5,0,,0.1077586206896552
Istanbul Cup,2008-05-20,Outdoor,Clay,1st Round,3,Ungur L.,Buyukakcay C.,Ungur L.,234,400,116,49,-1.0,-1.0,6-2 4-6 7-6,1,2008,166,67,0.0,0,,0.0
Istanbul Cup,2008-05-20,Outdoor,Clay,1st Round,3,Osterloh L.,Petrova N.,Petrova N.,114,28,311,1024,7.0,1.08,1-6 2-6 ,0,2008,-86,-713,-5.92,-1,0.0,-0.3214285714285714
Istanbul Cup,2008-05-20,Outdoor,Clay,1st Round,3,Cirstea S.,Zec Peskiric M.,Cirstea S.,81,270,387,96,1.2,4.33,6-3 6-4 ,1,2008,189,291,3.13,0,,0.6190476190476191
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Srebotnik K.,Perebiynis T.,Srebotnik K.,30,63,990,468,1.28,3.5,7-6 6-0 ,1,2008,33,522,2.2199999999999998,0,,0.04395604395604402
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Dellacqua C.,Chan Y.J.,Chan Y.J.,51,80,547,388,2.0,1.72,6-2 1-6 1-6,0,2008,29,159,-0.28,0,,0.0
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Sugiyama A.,Kvitova P.,Sugiyama A.,37,93,718,346,2.25,1.57,6-4 6-3 ,1,2008,56,372,-0.6799999999999999,0,,0.0
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Vrljic A.,Medina Garrigues A.,Medina Garrigues A.,241,33,109,848,5.0,1.14,1-6 1-6 ,0,2008,-208,-739,-3.8600000000000003,0,,0.3125
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Pennetta F.,Cohen Aloro S.,Pennetta F.,29,90,999,350,1.16,4.5,6-3 4-6 6-3,1,2008,61,649,3.34,0,,-0.11842105263157898
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Yan Z.,Bacsinszky T.,Bacsinszky T.,44,71,613,427,2.0,1.72,2-6 7-5 4-6,0,2008,27,186,-0.28,0,,-0.025000000000000022
Internationaux de Strasbourg,2008-05-21,Outdoor,Clay,2nd Round,3,Bondarenko A.,Gallovits E.,Bondarenko A.,25,61,1076,483,1.22,4.0,6-4 6-4 ,1,2008,36,593,2.7800000000000002,0,,0.17429193899782136
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Klepac A.,Dubois S.,Klepac A.,142,102,249,334,1.4,2.75,4-6 6-2 7-5,1,2008,-40,-85,1.35,0,,0.08333333333333331
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Cirstea S.,Radwanska A.,Radwanska A.,81,15,387,1533,4.33,1.2,0-6 0-6 ,0,2008,-66,-1146,-3.13,0,,0.0574162679425837
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Dementieva E.,Ungur L.,Dementieva E.,7,234,2630,116,1.02,12.0,6-2 7-6 ,1,2008,227,2514,10.98,0,,-0.26086956521739135
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Nakamura A.,Amanmuradova A.,Amanmuradova A.,72,58,427,502,3.75,1.25,3-6 3-6 ,0,2008,-14,-75,-2.5,0,,-0.19444444444444442
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Chvojkova V.,Pironkova T.,Pironkova T.,306,47,76,579,7.0,1.08,2-6 1-6 ,0,2008,-259,-503,-5.92,0,,0.6
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Petrova N.,Domachowska M.,Petrova N.,28,77,1024,398,1.19,4.33,6-2 6-2 ,1,2008,49,626,3.14,0,,0.09999999999999998
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,King V.,Craybas J.,Craybas J.,116,62,307,470,2.2,1.61,4-6 2-6 ,0,2008,-54,-163,-0.5900000000000001,1,1.0,-0.21666666666666667
Istanbul Cup,2008-05-21,Outdoor,Clay,2nd Round,3,Govortsova O.,Vierin N.,Govortsova O.,39,389,684,50,1.16,4.5,7-6 6-1 ,1,2008,350,634,3.34,0,,-0.30000000000000004
Istanbul Cup,2008-05-22,Outdoor,Clay,Quarterfinals,3,Dementieva E.,Craybas J.,Dementieva E.,7,62,2630,470,1.07,7.5,6-1 6-4 ,1,2008,55,2160,6.43,1,1.0,0.31
Istanbul Cup,2008-05-22,Outdoor,Clay,Quarterfinals,3,Govortsova O.,Pironkova T.,Pironkova T.,39,47,684,579,3.25,1.33,6-7 6-7 ,0,2008,8,105,-1.92,-2,0.0,0.10795454545454541
Istanbul Cup,2008-05-22,Outdoor,Clay,Quarterfinals,3,Radwanska A.,Klepac A.,Radwanska A.,15,142,1533,249,1.05,9.0,1-6 6-2 6-4,1,2008,127,1284,7.95,0,,0.17142857142857143
Istanbul Cup,2008-05-22,Outdoor,Clay,Quarterfinals,3,Petrova N.,Amanmuradova A.,Amanmuradova A.,28,58,1024,502,1.25,3.75,6-7 6-1 4-6,0,2008,30,522,2.5,0,,0.125
Internationaux de Strasbourg,2008-05-22,Outdoor,Clay,Quarterfinals,3,Bondarenko A.,Bacsinszky T.,Bacsinszky T.,25,71,1076,427,1.22,4.0,6-7 2-6 ,0,2008,46,649,2.7800000000000002,1,1.0,0.25974025974025977
Internationaux de Strasbourg,2008-05-22,Outdoor,Clay,Quarterfinals,3,Sugiyama A.,Chan Y.J.,Chan Y.J.,37,80,718,388,1.8,1.9,4-6 2-6 ,0,2008,43,330,0.09999999999999987,0,,0.1454545454545454
Internationaux de Strasbourg,2008-05-22,Outdoor,Clay,Quarterfinals,3,Srebotnik K.,Peng S.,Srebotnik K.,30,66,990,452,1.36,3.0,6-4 7-5 ,1,2008,36,538,1.64,0,,0.04629629629629628
Internationaux de Strasbourg,2008-05-23,Outdoor,Clay,Semifinals,3,Chan Y.J.,Srebotnik K.,Srebotnik K.,80,30,388,990,3.5,1.28,1-6 7-6 4-6,0,2008,-50,-602,-2.2199999999999998,-1,0.0,-0.18831168831168837
Internationaux de Strasbourg,2008-05-23,Outdoor,Clay,Semifinals,3,Medina Garrigues A.,Bacsinszky T.,Medina Garrigues A.,33,71,848,427,1.33,3.25,6-3 6-3 ,1,2008,38,421,1.92,0,,0.19696969696969702
Istanbul Cup,2008-05-23,Outdoor,Clay,Semifinals,3,Radwanska A.,Pironkova T.,Radwanska A.,15,47,1533,579,1.4,2.75,7-6 3-6 6-1,1,2008,32,954,1.35,3,1.0,0.14845938375350143
Istanbul Cup,2008-05-23,Outdoor,Clay,Semifinals,3,Amanmuradova A.,Dementieva E.,Dementieva E.,58,7,502,2630,5.0,1.14,2-6 4-6 ,0,2008,-51,-2128,-3.8600000000000003,0,,-0.2145454545454546
Internationaux de Strasbourg,2008-05-24,Outdoor,Clay,The Final,3,Medina Garrigues A.,Srebotnik K.,Medina Garrigues A.,33,30,848,990,1.72,2.0,4-6 7-6 6-0,1,2008,-3,-142,0.28,1,1.0,0.05070993914807309
Istanbul Cup,2008-05-24,Outdoor,Clay,The Final,3,Dementieva E.,Radwanska A.,Radwanska A.,7,15,2630,1533,1.3,3.4,3-6 2-6 ,0,2008,8,1097,2.0999999999999996,0,,0.13286713286713292
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Pin C.,Johansson M.,Johansson M.,72,129,423,277,1.8,1.9,4-6 6-4 2-6,0,2008,57,146,0.09999999999999987,0,,-0.1111111111111111
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Ditty J.,Dechy N.,Dechy N.,100,88,336,358,3.75,1.25,5-7 6-7 ,0,2008,-12,-22,-2.5,0,,-0.25
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Williams S.,Harkleroad A.,Williams S.,5,61,2836,495,1.04,10.0,6-2 6-1 ,1,2008,56,2341,8.96,0,,0.5476190476190477
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Osterloh L.,Sequera M.,Sequera M.,122,156,288,201,2.1,1.66,6-7 5-7 ,0,2008,34,87,-0.44000000000000017,0,,-0.39999999999999997
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Cornet A.,Vakulenko J.,Cornet A.,20,76,1160,408,1.11,6.0,7-5 6-4 ,1,2008,56,752,4.89,0,,0.04105571847507328
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Cibulkova D.,Kerber A.,Cibulkova D.,31,94,933,342,1.07,7.5,6-2 6-2 ,1,2008,63,591,6.43,0,,0.6190476190476191
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Makarova E.,Castano C.,Makarova E.,66,124,455,285,2.1,1.66,7-5 6-1 ,1,2008,58,170,-0.44000000000000017,0,,0.05555555555555558
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Fedossova Y.,Voskoboeva G.,Voskoboeva G.,207,101,137,335,3.5,1.28,0-6 7-6 1-6,0,2008,-106,-198,-2.2199999999999998,-1,0.0,0.1333333333333333
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Zakopalova K.,Razzano V.,Zakopalova K.,55,28,521,1030,2.1,1.66,4-6 6-3 6-2,1,2008,-27,-509,-0.44000000000000017,1,1.0,0.12962962962962965
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Hsieh S.W.,Yakimova A.,Yakimova A.,105,168,323,178,2.37,1.53,7-6 5-7 4-6,0,2008,63,145,-0.8400000000000001,0,,-0.2
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Safarova L.,Kloesel S.,Safarova L.,41,123,641,286,1.28,3.5,6-1 6-1 ,1,2008,82,355,2.2199999999999998,0,,0.38823529411764707
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Arvidsson S.,Ivanovic A.,Ivanovic A.,52,2,540,3922,11.0,1.03,2-6 5-7 ,0,2008,-50,-3382,-9.97,-1,0.0,-0.487012987012987
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Meusburger Y.,Wozniacki C.,Wozniacki C.,91,34,347,775,7.5,1.07,0-6 2-6 ,0,2008,-57,-428,-6.43,0,,0.0
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Dubois S.,Sfar S.,Sfar S.,95,241,342,110,2.25,1.57,5-7 2-6 ,0,2008,146,232,-0.6799999999999999,0,,0.0
French Open,2008-05-25,Outdoor,Clay,1st Round,3,Benesova I.,Vaidisova N.,Benesova I.,70,16,435,1435,1.9,1.8,7-6 6-1 ,1,2008,-54,-1000,-0.09999999999999987,0,,-0.023809523809523836
French Open,2008-05-26,Outdoor,Clay,1st Round,3,Szavay A.,Morita A.,Szavay A.,13,109,1682,315,1.07,7.5,6-1 4-6 6-4,1,2008,96,1367,6.43,0,,0.380952380952381
French Open,2008-05-26,Outdoor,Clay,1st Round,3,Loit E.,Yan Z.,Loit E.,108,42,317,625,2.5,1.5,1-6 6-4 7-6,1,2008,-66,-308,-1.0,0,,0.25925925925925924
French Open,2008-05-26,Outdoor,Clay,1st Round,3,Salerni M.E.,Pavlyuchenkova A.,Pavlyuchenkova A.,97,188,338,158,4.0,1.22,1-6 1-6 ,0,2008,91,180,-2.7800000000000002,0,,0.09999999999999998
French Open,2008-05-26,Outdoor,Clay,1st Round,3,Bacsinszky T.,Paszek T.,Bacsinszky T.,63,46,489,567,1.57,2.25,1-6 6-3 6-3,1,2008,-17,-78,0.6799999999999999,0,,0.21153846153846156
